L1,L2,L3,R1,R2,R3,D1,1X,1Y,1Z,2X,2Y,2Z
3,1,96,-29,-3,-4,8191.0,592.0,-359.0,646.0,788.0,-315.0,213.0
13,4,22,-29,-2,-5,8191.0,1463.0,-375.0,487.0,874.0,-270.0,24.0
62,22,-14,-30,-2,-4,8191.0,997.0,-121.0,277.0,1423.0,-608.0,-123.0
13,19,-17,-21,-3,0,8191.0,788.0,-251.0,86.0,856.0,-442.0,411.0
0,0,-17,-20,-2,2,8191.0,849.0,-203.0,372.0,967.0,-158.0,174.0
0,0,-18,-22,-2,1,8191.0,899.0,-265.0,270.0,818.0,-170.0,313.0
0,0,-18,-18,-2,0,8191.0,862.0,-320.0,105.0,928.0,-81.0,284.0
-1,0,-17,-21,-2,1,8191.0,942.0,-266.0,76.0,854.0,-109.0,289.0
0,0,-17,-22,-2,2,83.0,61.0,-234.0,916.0,507.0,-51.0,-109.0
0,0,-13,14,0,-5,8191.0,754.0,-220.0,1580.0,1494.0,48.0,-45.0
0,0,25,38,8,-5,8191.0,1555.0,-584.0,-415.0,858.0,-44.0,69.0
0,0,66,-20,-1,-5,8191.0,357.0,-134.0,-743.0,677.0,-355.0,604.0
3,0,68,-30,-3,-5,1173.0,457.0,-243.0,797.0,1020.0,-70.0,523.0
2,0,69,-29,-2,-4,8191.0,484.0,-279.0,825.0,805.0,-390.0,362.0
2,0,90,-29,-2,-5,8191.0,700.0,-419.0,825.0,873.0,-326.0,338.0
4,0,83,-30,-2,-5,118.0,1360.0,-356.0,560.0,584.0,-80.0,13.0
37,14,-13,-30,-2,-5,118.0,962.0,-284.0,486.0,1138.0,-436.0,31.0
26,30,-15,-30,-2,-3,8191.0,803.0,-39.0,1701.0,1245.0,-40.0,133.0
1,0,-18,-22,-2,2,8191.0,683.0,-463.0,329.0,849.0,-119.0,458.0
0,0,-18,-21,-3,1,8191.0,843.0,-209.0,169.0,777.0,-240.0,190.0
0,0,-18,-17,-3,-1,8191.0,1018.0,-328.0,63.0,1017.0,-106.0,353.0
0,0,-18,-17,-3,-1,8191.0,1012.0,-250.0,124.0,897.0,-100.0,382.0
0,0,-16,-27,-3,4,8191.0,1044.0,-152.0,313.0,877.0,69.0,296.0
0,0,-17,-21,-2,1,105.0,-88.0,-193.0,-327.0,597.0,-85.0,212.0
0,0,-16,8,0,-5,105.0,352.0,250.0,1228.0,1338.0,-37.0,-14.0
0,0,8,42,9,-4,8191.0,2026.0,-661.0,185.0,1135.0,367.0,311.0
0,0,57,-9,1,-5,1062.0,408.0,-233.0,-510.0,470.0,-581.0,624.0
0,0,78,-29,-3,-4,1121.0,582.0,-284.0,125.0,865.0,-69.0,505.0
0,0,93,-29,-2,-4,8191.0,1068.0,-472.0,1211.0,846.0,-139.0,407.0
1,0,106,-30,-3,-5,8191.0,232.0,-177.0,949.0,825.0,-296.0,237.0
11,4,39,-30,-3,-5,8191.0,449.0,73.0,503.0,753.0,-90.0,-36.0
52,18,-13,-30,-2,-5,8191.0,805.0,-21.0,304.0,1270.0,-550.0,689.0
6,7,-17,-22,-2,2,8191.0,813.0,-367.0,331.0,977.0,-269.0,482.0
0,0,-17,-20,-2,0,8191.0,995.0,-96.0,49.0,855.0,-205.0,299.0
0,0,-18,-19,-2,-1,8191.0,948.0,-252.0,91.0,861.0,-159.0,333.0
0,0,-17,-18,-2,0,8191.0,885.0,-323.0,185.0,866.0,-85.0,318.0
0,0,-16,-19,-2,5,8191.0,947.0,-205.0,334.0,828.0,36.0,332.0
0,0,-17,-11,-3,-4,178.0,1064.0,-240.0,604.0,800.0,41.0,156.0
0,0,-7,45,8,-5,178.0,669.0,-155.0,1633.0,1626.0,-352.0,-64.0
0,0,56,20,15,-5,178.0,1086.0,-747.0,-40.0,784.0,-92.0,424.0
0,0,89,-27,-1,-5,8191.0,549.0,-79.0,748.0,955.0,-272.0,306.0
0,0,91,-30,-2,-4,8191.0,357.0,-543.0,780.0,844.0,-195.0,346.0
0,0,117,-30,-2,-5,8191.0,901.0,-53.0,688.0,837.0,-355.0,302.0
0,0,128,-29,-3,-5,8191.0,902.0,-428.0,1091.0,706.0,-220.0,150.0
6,2,49,-29,-3,-5,8191.0,490.0,-464.0,577.0,984.0,-235.0,59.0
76,23,-14,-30,-3,-4,8191.0,746.0,-11.0,192.0,1461.0,-486.0,11.0
12,24,-16,-27,-3,-1,8191.0,1729.0,-327.0,304.0,858.0,-489.0,464.0
0,0,-18,-24,-3,6,8191.0,916.0,-140.0,270.0,1030.0,-99.0,279.0
0,0,-17,-28,-2,6,8191.0,928.0,-212.0,184.0,884.0,-189.0,287.0
0,0,-18,-25,-2,8,8191.0,948.0,-175.0,233.0,968.0,-168.0,307.0
0,0,-17,-25,-3,9,8191.0,1159.0,-460.0,27.0,870.0,-91.0,313.0
0,0,-17,-25,-2,2,107.0,-104.0,52.0,1167.0,409.0,-59.0,-182.0
0,0,-14,4,-1,-5,107.0,148.0,-225.0,1539.0,1480.0,-71.0,-37.0
0,0,30,27,6,-5,8191.0,1676.0,-565.0,-574.0,1099.0,-26.0,178.0
0,0,80,-22,-1,-5,8191.0,1048.0,-236.0,-217.0,596.0,-324.0,450.0
0,0,95,-29,-2,-4,8191.0,328.0,-262.0,709.0,782.0,-208.0,339.0
2,0,95,-29,-2,-5,8191.0,746.0,-246.0,825.0,871.0,-250.0,282.0
0,0,114,-29,-3,-5,8191.0,666.0,-457.0,830.0,818.0,-290.0,243.0
12,2,17,-30,-2,-6,145.0,636.0,-247.0,764.0,785.0,-222.0,33.0
72,21,-14,-30,-3,-5,145.0,59.0,552.0,534.0,1407.0,-533.0,-137.0
20,31,-16,-27,-2,-3,145.0,-360.0,-608.0,-50.0,834.0,-245.0,237.0
0,0,-17,-23,-2,4,145.0,1010.0,-71.0,156.0,792.0,-110.0,273.0
0,0,-18,-27,-3,8,145.0,860.0,-163.0,254.0,849.0,-247.0,170.0
0,0,-18,-23,-2,5,145.0,1006.0,-20.0,351.0,1004.0,-222.0,289.0
0,0,-17,-21,-3,2,145.0,1036.0,-428.0,257.0,998.0,-25.0,361.0
0,0,-16,-22,-2,1,145.0,1215.0,-301.0,-63.0,776.0,-43.0,252.0
0,0,-14,-8,-2,-6,8191.0,1341.0,-174.0,1040.0,933.0,-411.0,48.0
0,0,-3,46,9,-5,8191.0,2029.0,-721.0,1130.0,1642.0,-219.0,-28.0
0,0,51,3,10,-5,8191.0,907.0,-411.0,-730.0,952.0,18.0,631.0
1,0,81,-28,-2,-5,1137.0,-286.0,-40.0,148.0,889.0,-280.0,397.0
2,0,76,-29,-2,-5,8191.0,363.0,-199.0,480.0,770.0,-195.0,325.0
0,0,95,-29,-2,-5,8191.0,507.0,-469.0,743.0,861.0,-193.0,296.0
0,0,107,-29,-3,-5,8191.0,750.0,-330.0,769.0,857.0,-273.0,146.0
8,4,42,-29,-3,-5,8191.0,301.0,-404.0,769.0,658.0,-99.0,-102.0
52,22,-14,-30,-3,-4,8191.0,420.0,258.0,870.0,1320.0,-575.0,470.0
10,13,-15,-27,-3,7,8191.0,937.0,-391.0,151.0,915.0,-73.0,366.0
0,1,-18,-29,-2,11,8191.0,936.0,-218.0,273.0,979.0,-234.0,262.0
0,0,-18,-29,-2,13,8191.0,979.0,-113.0,88.0,826.0,-145.0,208.0
0,0,-18,-29,-2,12,8191.0,913.0,-334.0,322.0,1069.0,-167.0,216.0
0,0,-17,-20,-2,1,8191.0,1005.0,-227.0,331.0,906.0,-18.0,212.0
0,0,-16,-12,-2,-4,8191.0,-96.0,-85.0,295.0,489.0,-23.0,1.0
0,0,-13,26,4,-5,8191.0,1208.0,-249.0,1364.0,1510.0,-178.0,-124.0
0,0,36,21,14,-5,8191.0,1803.0,-823.0,-766.0,1158.0,61.0,384.0
0,0,92,-28,-2,-5,8191.0,973.0,-420.0,1125.0,1037.0,-107.0,428.0
0,0,91,-30,-2,-5,8191.0,686.0,-326.0,641.0,770.0,-125.0,477.0
2,1,62,-29,-2,-4,8191.0,472.0,-482.0,690.0,791.0,-268.0,345.0
7,3,43,-29,-3,-4,8191.0,780.0,-244.0,589.0,797.0,-286.0,190.0
20,9,8,-30,-3,-5,8191.0,1561.0,-340.0,548.0,927.0,-198.0,117.0
61,28,-15,-30,-3,-5,8191.0,678.0,-126.0,690.0,1348.0,-330.0,-45.0
14,18,-17,-23,-2,-3,8191.0,255.0,-209.0,154.0,846.0,-423.0,526.0
0,0,-18,-20,-3,1,8191.0,904.0,-413.0,133.0,978.0,-89.0,255.0
0,0,-18,-22,-2,3,8191.0,1024.0,-286.0,41.0,856.0,-185.0,312.0
0,0,-17,-21,-2,4,8191.0,836.0,-244.0,237.0,890.0,-172.0,316.0
0,0,-16,-24,-3,6,8191.0,1064.0,-279.0,-63.0,778.0,-18.0,232.0
0,0,-15,-25,-2,0,208.0,-304.0,-103.0,1249.0,531.0,-153.0,-151.0
0,0,-3,14,0,-5,208.0,1821.0,-757.0,1128.0,1623.0,8.0,71.0
0,0,69,10,8,-5,8191.0,1279.0,-782.0,-730.0,884.0,-110.0,448.0
0,0,93,-28,-2,-4,8191.0,587.0,-405.0,838.0,863.0,-405.0,270.0
0,0,97,-30,-2,-5,8191.0,727.0,-342.0,729.0,860.0,-200.0,366.0
1,0,92,-30,-2,-5,8191.0,525.0,-564.0,821.0,864.0,-298.0,288.0
3,0,69,-30,-2,-5,110.0,594.0,-232.0,564.0,575.0,-146.0,-8.0
44,15,-14,-30,-3,-5,110.0,891.0,-242.0,661.0,1198.0,-352.0,72.0
30,32,-16,-29,-3,-4,110.0,590.0,-49.0,51.0,995.0,-387.0,-48.0
4,1,-16,-18,-3,0,110.0,817.0,-195.0,86.0,937.0,-273.0,489.0
0,0,-18,-20,-2,0,110.0,872.0,-418.0,160.0,850.0,-168.0,260.0
0,0,-18,-19,-2,1,110.0,1003.0,-223.0,287.0,897.0,-168.0,227.0
0,0,-17,-20,-2,2,110.0,887.0,-308.0,312.0,970.0,-160.0,311.0
0,0,-16,-19,-2,1,8191.0,1122.0,-299.0,19.0,845.0,-72.0,239.0
0,0,-17,-18,-3,-5,121.0,-126.0,286.0,655.0,549.0,-56.0,37.0
0,0,-5,32,3,-4,121.0,1726.0,-528.0,898.0,1518.0,-108.0,75.0
0,0,34,12,15,-5,8191.0,1430.0,-724.0,-571.0,973.0,-117.0,323.0
0,0,80,-28,-2,-5,1079.0,1150.0,-261.0,795.0,874.0,-213.0,431.0
0,0,102,-29,-3,-5,1106.0,310.0,-394.0,1229.0,986.0,-100.0,332.0
0,0,107,-30,-3,-4,8191.0,657.0,-98.0,778.0,839.0,-327.0,301.0
2,0,65,-29,-3,-5,127.0,617.0,-231.0,607.0,582.0,-171.0,93.0
36,13,-15,-30,-3,-5,8191.0,1434.0,-313.0,476.0,1110.0,-363.0,58.0
34,34,-16,-30,-3,-5,8191.0,470.0,-73.0,165.0,1143.0,-485.0,-248.0
4,2,-18,-22,-3,4,8191.0,806.0,-414.0,98.0,983.0,-211.0,570.0
0,0,-18,-22,-2,5,8191.0,850.0,-221.0,201.0,888.0,-263.0,205.0
0,0,-17,-21,-2,2,8191.0,946.0,-265.0,110.0,901.0,-173.0,375.0
0,0,-18,-23,-2,2,8191.0,928.0,-298.0,189.0,945.0,-102.0,288.0
0,0,-18,-25,-3,7,8191.0,1089.0,-147.0,236.0,827.0,-121.0,314.0
0,0,-16,-23,-2,0,99.0,-574.0,119.0,145.0,436.0,26.0,163.0
0,0,-12,13,0,-4,99.0,1128.0,-458.0,1306.0,1478.0,-65.0,25.0
0,0,16,38,11,-5,8191.0,1668.0,-489.0,-330.0,1114.0,-34.0,215.0
0,0,73,-20,0,-5,1063.0,944.0,-188.0,-220.0,657.0,-299.0,449.0
0,0,91,-29,-2,-5,1077.0,448.0,-224.0,460.0,889.0,-166.0,359.0
0,0,101,-29,-3,-4,1094.0,660.0,-300.0,660.0,919.0,-292.0,272.0
1,0,109,-30,-2,-6,1094.0,624.0,-520.0,1014.0,803.0,-222.0,186.0
13,3,12,-29,-3,-5,218.0,526.0,-317.0,843.0,865.0,-271.0,-2.0
78,24,-15,-30,-2,-5,218.0,950.0,16.0,299.0,1427.0,-486.0,-121.0
18,36,-16,-27,-2,-2,218.0,484.0,-592.0,10.0,940.0,-325.0,300.0
0,1,-18,-21,-3,2,218.0,951.0,-169.0,193.0,852.0,-151.0,360.0
0,0,-17,-22,-2,0,218.0,985.0,-295.0,61.0,867.0,-318.0,270.0
0,0,-18,-19,-3,1,218.0,964.0,-442.0,232.0,972.0,-129.0,303.0
0,0,-17,-20,-2,3,8191.0,978.0,-427.0,-21.0,902.0,-61.0,281.0
0,0,-17,-22,-2,3,121.0,291.0,-186.0,900.0,379.0,-51.0,-284.0
0,0,-6,1,0,-5,8191.0,861.0,-478.0,1457.0,1548.0,169.0,185.0
0,0,49,34,8,-5,877.0,1721.0,-480.0,-1121.0,1041.0,-280.0,324.0
0,0,99,-29,-1,-5,8191.0,934.0,-81.0,427.0,660.0,-276.0,347.0
0,0,110,-30,-2,-4,8191.0,541.0,-409.0,846.0,849.0,-174.0,377.0
0,0,126,-30,-3,-5,8191.0,821.0,-311.0,777.0,801.0,-318.0,258.0
0,0,124,-29,-3,-4,8191.0,984.0,-532.0,1003.0,728.0,-189.0,52.0
10,4,28,-30,-3,-5,8191.0,395.0,-319.0,846.0,908.0,-277.0,-43.0
72,23,-15,-30,-2,-6,8191.0,799.0,-257.0,629.0,1341.0,-344.0,-141.0
17,21,-16,-26,-2,1,8191.0,1513.0,-317.0,112.0,947.0,-489.0,382.0
0,1,-18,-24,-2,4,8191.0,843.0,-209.0,225.0,932.0,-205.0,253.0
0,0,-17,-26,-2,5,8191.0,921.0,-230.0,171.0,802.0,-306.0,291.0
0,0,-18,-25,-3,6,8191.0,898.0,-286.0,268.0,958.0,-8.0,260.0
0,0,-16,-29,-2,10,8191.0,1031.0,-234.0,-28.0,888.0,-61.0,237.0
0,0,-16,-30,-3,6,82.0,-193.0,212.0,1241.0,331.0,-101.0,-159.0
0,0,-11,-6,-2,-4,82.0,301.0,-146.0,1595.0,1431.0,0.0,-79.0
0,0,12,29,4,-5,8191.0,2089.0,-408.0,-220.0,1279.0,145.0,176.0
0,0,53,-9,2,-5,1062.0,309.0,-163.0,-559.0,581.0,-299.0,384.0
0,0,77,-27,-2,-5,1072.0,580.0,-218.0,-68.0,864.0,-159.0,456.0
0,0,84,-29,-2,-5,8191.0,592.0,-427.0,729.0,810.0,-219.0,382.0
1,1,86,-29,-2,-5,8191.0,554.0,-460.0,986.0,821.0,-219.0,159.0
20,6,6,-29,-2,-5,8191.0,1183.0,-443.0,416.0,894.0,-167.0,50.0
64,27,-15,-30,-2,-5,8191.0,1455.0,-642.0,177.0,1206.0,-422.0,70.0
8,14,-17,-24,-3,3,8191.0,1281.0,-192.0,474.0,979.0,-406.0,479.0
0,0,-17,-28,-2,8,8191.0,1004.0,-300.0,282.0,960.0,-256.0,279.0
0,0,-18,-26,-2,4,8191.0,1008.0,-389.0,137.0,861.0,-242.0,320.0
0,0,-18,-23,-2,3,8191.0,945.0,-240.0,199.0,887.0,-85.0,249.0
0,0,-17,-27,-3,8,8191.0,882.0,-204.0,246.0,837.0,-61.0,315.0
0,0,-17,-21,-3,-1,116.0,4.0,75.0,757.0,491.0,120.0,-70.0
0,0,-12,20,1,-5,116.0,998.0,-338.0,1425.0,1526.0,-103.0,-22.0
0,0,36,13,14,-5,8191.0,1378.0,-672.0,-76.0,959.0,71.0,250.0
0,0,91,-28,-2,-4,8191.0,1466.0,-316.0,-276.0,722.0,-225.0,433.0
0,0,100,-29,-2,-5,8191.0,668.0,-625.0,1179.0,895.0,-64.0,379.0
2,0,93,-29,-2,-5,8191.0,1030.0,-74.0,859.0,811.0,-345.0,344.0
3,0,87,-29,-2,-5,8191.0,490.0,-312.0,917.0,719.0,-228.0,167.0
19,6,7,-29,-2,-5,8191.0,810.0,-206.0,571.0,922.0,-147.0,42.0
73,25,-16,-30,-3,-5,8191.0,1202.0,-338.0,401.0,1200.0,-348.0,-249.0
10,15,-17,-25,-2,4,8191.0,1738.0,-183.0,662.0,986.0,-495.0,450.0
0,0,-18,-20,-3,4,8191.0,730.0,-277.0,291.0,904.0,-178.0,227.0
0,0,-17,-22,-2,2,8191.0,864.0,-199.0,164.0,766.0,-255.0,290.0
0,0,-17,-24,-2,8,8191.0,986.0,-290.0,182.0,974.0,-122.0,291.0
0,0,-16,-29,-2,9,8191.0,1001.0,-302.0,-28.0,869.0,11.0,180.0
0,0,-17,-27,-3,0,160.0,-283.0,-60.0,1049.0,525.0,3.0,-170.0
0,0,-8,7,0,-5,160.0,889.0,-428.0,1553.0,1663.0,-84.0,-67.0
0,0,40,17,6,-5,8191.0,1167.0,-488.0,-707.0,1030.0,-71.0,222.0
0,0,79,-28,-2,-5,8191.0,1095.0,-161.0,318.0,721.0,-369.0,410.0
0,0,89,-30,-2,-5,1163.0,847.0,-424.0,1025.0,791.0,-187.0,299.0
0,0,99,-30,-2,-5,8191.0,721.0,-484.0,760.0,904.0,-312.0,239.0
0,0,109,-29,-3,-4,195.0,531.0,-296.0,870.0,812.0,-179.0,112.0
14,4,18,-29,-3,-4,8191.0,-160.0,-852.0,278.0,1001.0,-301.0,-14.0
76,24,-16,-29,-3,-5,8191.0,679.0,-65.0,831.0,1100.0,-423.0,-288.0
13,18,-17,-25,-3,3,8191.0,1096.0,-149.0,606.0,875.0,-362.0,330.0
0,0,-17,-22,-3,3,8191.0,835.0,-200.0,203.0,979.0,-165.0,192.0
0,0,-18,-21,-2,0,8191.0,869.0,-320.0,122.0,825.0,-268.0,284.0
0,0,-18,-18,-2,0,8191.0,951.0,-223.0,178.0,927.0,-46.0,307.0
0,0,-17,-22,-3,4,8191.0,1039.0,-255.0,101.0,863.0,-82.0,316.0
0,0,-17,-22,-2,0,88.0,113.0,-82.0,1040.0,578.0,-140.0,-14.0
0,0,-12,17,1,-5,8191.0,1653.0,-363.0,842.0,1540.0,-29.0,49.0
0,0,26,19,12,-4,8191.0,1248.0,-806.0,-296.0,919.0,-160.0,277.0
2,0,77,-28,-1,-5,8191.0,1287.0,-292.0,210.0,843.0,-241.0,502.0
3,0,75,-30,-2,-5,1087.0,462.0,-375.0,816.0,895.0,-124.0,390.0
5,0,66,-29,-2,-5,8191.0,746.0,-402.0,546.0,796.0,-340.0,335.0
4,0,77,-30,-2,-6,8191.0,769.0,-368.0,766.0,751.0,-255.0,207.0
18,5,13,-30,-2,-5,214.0,1230.0,-162.0,927.0,1018.0,-285.0,41.0
72,24,-15,-29,-2,-5,214.0,622.0,-62.0,541.0,1340.0,-428.0,-46.0
13,24,-17,-24,-3,-3,214.0,1611.0,-349.0,186.0,931.0,-584.0,433.0
0,0,-18,-20,-3,1,214.0,898.0,-217.0,405.0,962.0,-302.0,372.0
0,0,-18,-21,-2,2,214.0,864.0,-292.0,268.0,827.0,-322.0,276.0
0,0,-18,-19,-2,2,214.0,926.0,-242.0,309.0,911.0,-143.0,262.0
0,0,-16,-20,-2,3,214.0,1013.0,-400.0,91.0,861.0,-118.0,341.0
0,0,-14,-17,-2,-4,119.0,14.0,-120.0,1073.0,748.0,-28.0,-128.0
0,0,-5,32,3,-4,8191.0,2167.0,-564.0,494.0,1872.0,-313.0,140.0
0,0,76,8,10,-5,8191.0,1150.0,-862.0,-410.0,964.0,-23.0,440.0
0,0,96,-28,-2,-5,8191.0,511.0,-115.0,801.0,893.0,-272.0,240.0
0,0,104,-29,-2,-5,1085.0,303.0,-352.0,786.0,899.0,-232.0,328.0
1,0,103,-30,-2,-4,8191.0,519.0,-348.0,696.0,869.0,-292.0,295.0
3,0,71,-30,-3,-5,230.0,578.0,-303.0,666.0,550.0,-263.0,138.0
38,15,-14,-30,-2,-5,8191.0,445.0,-339.0,493.0,1228.0,-493.0,3.0
42,36,-16,-30,-2,-5,8191.0,2854.0,-917.0,-483.0,1481.0,-377.0,123.0
5,4,-18,-23,-2,1,8191.0,849.0,-226.0,410.0,803.0,-19.0,509.0
0,0,-17,-22,-2,0,8191.0,949.0,-282.0,194.0,896.0,-204.0,230.0
0,0,-17,-21,-2,1,8191.0,975.0,-348.0,170.0,865.0,-349.0,376.0
0,0,-19,-16,-3,-1,8191.0,895.0,-104.0,254.0,945.0,-148.0,375.0
0,0,-16,-14,-2,-4,8191.0,1006.0,-285.0,213.0,762.0,-96.0,353.0
0,0,-16,-14,-2,-5,103.0,-107.0,292.0,581.0,474.0,-11.0,35.0
0,0,-10,27,5,-5,8191.0,1338.0,-381.0,1040.0,1575.0,-267.0,82.0
0,0,23,24,18,-4,8191.0,1338.0,-589.0,-261.0,755.0,-143.0,267.0
1,0,75,-28,-1,-4,1100.0,1150.0,-457.0,1101.0,913.0,-72.0,544.0
0,1,74,-29,-2,-5,1093.0,452.0,-369.0,948.0,882.0,-89.0,478.0
0,0,88,-29,-3,-5,8191.0,701.0,-133.0,697.0,804.0,-244.0,390.0
1,1,99,-29,-2,-5,8191.0,695.0,-308.0,952.0,797.0,-272.0,179.0
16,6,12,-29,-3,-4,8191.0,-12.0,-504.0,409.0,899.0,-208.0,-10.0
66,24,-14,-30,-2,-5,8191.0,6143.0,-1106.0,-48.0,1721.0,-444.0,291.0
11,16,-17,-24,-3,0,8191.0,884.0,-169.0,70.0,801.0,-420.0,480.0
0,0,-18,-26,-2,5,8191.0,1018.0,-257.0,252.0,956.0,-256.0,343.0
1,0,-18,-29,-2,9,8191.0,921.0,-271.0,229.0,900.0,-187.0,296.0
0,0,-18,-27,-3,10,8191.0,906.0,-174.0,237.0,932.0,-151.0,263.0
0,0,-17,-29,-3,8,8191.0,1046.0,-302.0,59.0,854.0,-170.0,338.0
0,0,-16,-27,-3,1,129.0,-18.0,-50.0,829.0,501.0,-100.0,-25.0
0,0,-16,7,0,-5,129.0,1253.0,-766.0,1141.0,1569.0,-39.0,-73.0
0,0,28,22,7,-4,8191.0,1409.0,-617.0,-863.0,1070.0,-89.0,383.0
0,0,85,-28,-2,-5,1080.0,1359.0,-198.0,293.0,768.0,-186.0,354.0
1,0,88,-29,-3,-5,8191.0,402.0,-504.0,812.0,820.0,-69.0,454.0
4,1,31,-30,-3,-4,8191.0,539.0,-517.0,516.0,760.0,-234.0,293.0
1,0,91,-29,-3,-4,8191.0,787.0,-627.0,815.0,838.0,-402.0,216.0
2,0,95,-29,-3,-5,142.0,-167.0,-672.0,-446.0,592.0,-90.0,-71.0
38,16,-12,-30,-2,-4,142.0,887.0,-343.0,804.0,1250.0,-477.0,-71.0
22,35,-16,-31,-3,-5,142.0,4401.0,-692.0,-95.0,1394.0,-358.0,180.0
2,0,-17,-15,-2,-3,8191.0,1076.0,-319.0,111.0,761.0,-113.0,501.0
0,0,-17,-17,-3,-1,8191.0,958.0,-318.0,267.0,884.0,-383.0,276.0
0,0,-18,-19,-2,0,8191.0,791.0,-279.0,244.0,945.0,-144.0,291.0
0,0,-16,-14,-2,-2,8191.0,958.0,-404.0,447.0,1003.0,-134.0,375.0
0,0,-16,-7,-3,-5,103.0,436.0,-35.0,1018.0,419.0,10.0,-47.0
0,0,-12,36,5,-5,103.0,1330.0,-440.0,672.0,1303.0,-84.0,60.0
0,0,20,24,14,-4,8191.0,1237.0,-806.0,-253.0,980.0,12.0,436.0
1,0,75,-27,-1,-5,1132.0,1094.0,-125.0,780.0,941.0,-225.0,442.0
2,1,66,-30,-2,-5,8191.0,537.0,-516.0,994.0,851.0,-116.0,358.0
2,0,77,-29,-2,-5,8191.0,557.0,-391.0,746.0,881.0,-318.0,322.0
2,0,90,-29,-3,-5,8191.0,549.0,-239.0,675.0,817.0,-295.0,148.0
15,5,26,-30,-2,-5,8191.0,252.0,-691.0,27.0,762.0,-222.0,0.0
53,22,-15,-30,-3,-5,8191.0,854.0,-156.0,649.0,1214.0,-420.0,-123.0
6,7,-17,-25,-2,5,8191.0,735.0,-350.0,145.0,854.0,49.0,403.0
0,0,-18,-29,-2,6,8191.0,893.0,-129.0,209.0,963.0,-229.0,123.0
0,0,-18,-28,-3,9,8191.0,939.0,-322.0,382.0,976.0,-84.0,345.0
0,0,-18,-25,-2,6,8191.0,952.0,-166.0,422.0,927.0,-13.0,401.0
0,0,-16,-24,-3,6,8191.0,1109.0,-303.0,48.0,810.0,93.0,272.0
0,0,-17,-16,-3,-2,152.0,1415.0,-305.0,658.0,713.0,-205.0,-31.0
0,0,-9,30,3,-5,152.0,1004.0,-491.0,1321.0,1571.0,-127.0,141.0
0,0,39,18,13,-5,152.0,1616.0,-737.0,-446.0,843.0,-24.0,374.0
0,0,90,-28,-2,-5,1093.0,1095.0,-638.0,629.0,761.0,-278.0,417.0
0,0,93,-29,-1,-5,1144.0,591.0,-102.0,1119.0,813.0,-162.0,422.0
5,0,85,-29,-3,-5,8191.0,785.0,-605.0,923.0,875.0,-194.0,468.0
10,1,36,-30,-2,-6,8191.0,623.0,-508.0,372.0,585.0,-274.0,59.0
50,17,-15,-30,-2,-5,8191.0,931.0,-275.0,482.0,1068.0,-418.0,125.0
30,33,-16,-30,-2,-6,8191.0,3296.0,-1400.0,-1285.0,1380.0,-569.0,311.0
2,1,-17,-23,-3,4,8191.0,726.0,-305.0,224.0,852.0,-56.0,650.0
0,1,-18,-30,-3,8,8191.0,914.0,-345.0,275.0,913.0,-151.0,233.0
0,0,-18,-29,-3,11,8191.0,819.0,-193.0,359.0,950.0,-195.0,218.0
0,0,-17,-26,-3,9,8191.0,852.0,-213.0,249.0,823.0,-33.0,196.0
0,0,-16,-21,-3,1,8191.0,964.0,-221.0,35.0,672.0,74.0,170.0
0,0,-17,4,-1,-5,8191.0,930.0,-119.0,1239.0,1032.0,-101.0,-26.0
0,0,-6,49,10,-5,8191.0,2087.0,-683.0,425.0,1364.0,-144.0,261.0
0,0,60,4,6,-4,1037.0,526.0,-297.0,-527.0,684.0,-380.0,560.0
0,0,90,-28,-2,-5,1124.0,151.0,-392.0,-493.0,896.0,-125.0,370.0
0,0,86,-30,-2,-4,8191.0,388.0,-380.0,577.0,873.0,-234.0,380.0
1,0,92,-29,-3,-5,8191.0,558.0,-279.0,1161.0,847.0,-229.0,302.0
12,5,8,-30,-2,-5,8191.0,401.0,-341.0,326.0,750.0,-127.0,-88.0
66,22,-16,-29,-2,-4,8191.0,363.0,-106.0,419.0,1231.0,-509.0,-172.0
15,20,-17,-23,-2,-2,8191.0,792.0,-309.0,15.0,873.0,-493.0,502.0
0,0,-18,-20,-2,2,8191.0,838.0,-200.0,122.0,974.0,-166.0,330.0
0,0,-18,-23,-2,3,8191.0,976.0,-272.0,13.0,839.0,-294.0,280.0
0,0,-17,-28,-2,8,8191.0,872.0,-243.0,378.0,976.0,-180.0,249.0
0,0,-16,-28,-3,8,8191.0,997.0,-221.0,83.0,879.0,-114.0,208.0
0,0,-15,-22,-3,-2,8191.0,269.0,351.0,1362.0,709.0,-51.0,-146.0
0,0,7,24,2,-5,8191.0,2179.0,-673.0,384.0,1742.0,-355.0,64.0
0,0,65,0,10,-6,8191.0,1205.0,-783.0,-642.0,952.0,-62.0,418.0
0,0,85,-28,-3,-5,8191.0,402.0,-136.0,678.0,996.0,-198.0,253.0
3,0,69,-30,-2,-5,8191.0,291.0,-277.0,639.0,897.0,-200.0,326.0
1,0,76,-29,-2,-5,8191.0,382.0,-529.0,820.0,802.0,-252.0,231.0
9,2,24,-29,-3,-4,168.0,266.0,-236.0,365.0,562.0,-252.0,-52.0
49,16,-15,-30,-2,-5,168.0,626.0,-384.0,771.0,1262.0,-505.0,-13.0
20,31,-16,-25,-3,-3,168.0,-238.0,-549.0,451.0,1079.0,-348.0,154.0
0,0,-18,-17,-2,1,168.0,928.0,104.0,416.0,965.0,-243.0,357.0
