Time,L1,L2,L3,R1,R2,R3,D1,1X,1Y,1Z,2X,2Y,2Z
10:35:20.349,0,-1,-30,21,0,0,31.0,2166.0,867.0,-619.0,72.0,1257.0,1576.0
10:35:20.530,-1,-1,36,-5,-21,-1,32.0,891.0,-960.0,279.0,-347.0,41.0,482.0
10:35:20.616,-1,-3,50,-6,-22,-1,49.0,1358.0,343.0,296.0,-395.0,-488.0,919.0
10:35:20.773,1,-2,0,-6,-21,-1,46.0,1035.0,-94.0,-697.0,268.0,639.0,729.0
10:35:20.947,18,2,-41,-5,-15,0,24.0,803.0,915.0,-238.0,-161.0,315.0,1921.0
10:35:21.113,-2,-6,-54,-3,-8,3,24.0,890.0,484.0,-363.0,210.0,-310.0,542.0
10:35:21.217,-1,-8,-52,2,-10,1,26.0,662.0,426.0,-506.0,118.0,-158.0,118.0
10:35:21.471,-2,-6,-49,7,-8,-3,26.0,994.0,711.0,-596.0,191.0,997.0,451.0
10:35:21.568,0,1,-40,14,-2,-1,25.0,2202.0,247.0,-522.0,-204.0,461.0,709.0
10:35:21.717,-2,-1,40,-4,-20,-1,51.0,1011.0,-690.0,174.0,122.0,675.0,1043.0
10:35:21.816,-1,-3,65,-5,-21,-1,51.0,1406.0,468.0,10.0,-119.0,154.0,857.0
10:35:21.976,2,-2,3,-5,-18,-1,35.0,740.0,488.0,-613.0,124.0,-130.0,1278.0
10:35:22.156,15,3,-40,-4,-16,0,26.0,2639.0,3988.0,206.0,-279.0,-256.0,2283.0
10:35:22.312,-1,-5,-54,-3,-11,5,23.0,882.0,583.0,-58.0,350.0,-376.0,709.0
10:35:22.422,-1,-8,-53,-2,-12,3,31.0,721.0,511.0,-669.0,-3.0,1263.0,599.0
10:35:22.581,-3,-8,-48,6,-11,0,32.0,948.0,-152.0,135.0,-122.0,103.0,209.0
10:35:22.750,0,0,-43,16,-2,-1,29.0,2397.0,509.0,-591.0,-147.0,-415.0,871.0
10:35:22.914,0,0,-17,-5,-19,-1,51.0,916.0,-1051.0,457.0,140.0,461.0,961.0
10:35:23.025,0,-2,-8,-5,-17,-1,59.0,1305.0,1137.0,-99.0,15.0,-305.0,1190.0
10:35:23.196,0,-3,17,-6,-20,-1,39.0,688.0,-163.0,-624.0,294.0,-24.0,1097.0
10:35:23.340,9,9,-37,-5,-15,0,28.0,527.0,196.0,-295.0,1304.0,2217.0,1909.0
10:35:23.536,1,-2,-52,-2,-8,3,21.0,637.0,964.0,-738.0,-417.0,-87.0,896.0
10:35:23.689,-1,-6,-52,0,-3,1,28.0,918.0,365.0,-108.0,-486.0,615.0,797.0
10:35:23.787,-1,-7,-50,0,-6,4,28.0,472.0,933.0,-678.0,-86.0,166.0,591.0
10:35:23.940,-1,-7,-49,12,-4,0,31.0,1152.0,1078.0,-334.0,-86.0,1326.0,1815.0
10:35:24.131,1,1,-38,3,-6,-2,33.0,1089.0,-474.0,125.0,7.0,-253.0,1059.0
10:35:24.296,3,0,-18,-5,-20,-2,33.0,1044.0,-1184.0,153.0,-241.0,232.0,795.0
10:35:24.380,1,-2,-5,-3,-16,-1,49.0,1627.0,504.0,-301.0,-68.0,414.0,661.0
10:35:24.566,7,1,-32,-5,-21,-1,31.0,539.0,4.0,-61.0,157.0,89.0,1450.0
10:35:24.713,8,4,-50,-5,-16,0,22.0,4281.0,2905.0,-311.0,337.0,731.0,1861.0
10:35:24.899,-1,-7,-54,-2,-9,6,24.0,783.0,578.0,-262.0,-259.0,-729.0,1582.0
10:35:24.988,-1,-7,-52,2,-11,1,29.0,699.0,779.0,-379.0,-97.0,101.0,351.0
10:35:25.161,-1,-6,-51,12,-8,-1,34.0,963.0,702.0,-109.0,-55.0,1145.0,544.0
10:35:25.320,2,0,-50,7,-3,-2,33.0,1462.0,-333.0,-285.0,-298.0,542.0,1451.0
10:35:25.488,1,1,-19,-4,-19,-1,29.0,1128.0,-2488.0,181.0,-150.0,305.0,997.0
10:35:25.595,0,-1,3,0,-10,-2,40.0,825.0,98.0,-457.0,-121.0,693.0,843.0
10:35:25.743,5,0,-29,-6,-22,0,44.0,929.0,579.0,-178.0,172.0,-274.0,570.0
10:35:25.926,18,7,-47,-5,-19,0,27.0,-329.0,942.0,-986.0,302.0,711.0,1022.0
10:35:26.092,0,-4,-54,-1,-8,3,22.0,674.0,902.0,-180.0,-27.0,-471.0,495.0
10:35:26.256,-1,-7,-53,0,-9,0,25.0,704.0,703.0,-330.0,-142.0,-356.0,777.0
10:35:26.344,0,-7,-50,4,-12,1,29.0,991.0,805.0,-521.0,171.0,897.0,864.0
10:35:26.538,0,0,-35,8,-6,0,27.0,1823.0,686.0,-120.0,-192.0,-67.0,1440.0
10:35:26.696,1,1,7,-5,-21,0,30.0,1031.0,-978.0,447.0,-255.0,-222.0,938.0
10:35:26.782,0,0,19,-5,-21,-1,43.0,1336.0,587.0,-167.0,-56.0,221.0,604.0
10:35:26.966,3,2,-26,-5,-19,-1,51.0,681.0,670.0,-396.0,97.0,98.0,511.0
10:35:27.135,14,3,-48,-5,-20,0,28.0,413.0,1054.0,-131.0,-6.0,1052.0,1611.0
10:35:27.288,-1,-6,-55,-3,-9,5,24.0,912.0,648.0,-105.0,-38.0,-361.0,728.0
10:35:27.377,-1,-8,-53,-1,-8,0,27.0,701.0,853.0,-499.0,38.0,-228.0,407.0
10:35:27.545,0,-5,-52,8,-3,-1,28.0,1409.0,561.0,-8.0,-433.0,261.0,612.0
10:35:27.721,1,2,-46,7,0,-1,29.0,1828.0,-290.0,-811.0,-116.0,-664.0,561.0
10:35:27.884,2,1,-12,-5,-20,-2,53.0,1324.0,3250.0,-903.0,19.0,12.0,1384.0
10:35:27.978,0,0,-2,-5,-19,-1,37.0,1271.0,610.0,-198.0,-7.0,-339.0,871.0
10:35:28.160,2,0,-32,-4,-19,-1,35.0,785.0,719.0,-356.0,100.0,-149.0,1068.0
10:35:28.329,11,7,-49,-5,-17,0,23.0,624.0,785.0,-234.0,-272.0,13.0,1577.0
10:35:28.425,-1,-6,-56,-2,-10,7,22.0,842.0,300.0,-509.0,-55.0,-548.0,1393.0
10:35:28.589,-2,-7,-53,-4,-18,9,25.0,679.0,711.0,-479.0,-57.0,145.0,149.0
10:35:28.743,-2,-5,-51,5,-10,0,27.0,1271.0,895.0,-505.0,0.0,212.0,359.0
10:35:28.915,0,0,-39,8,-6,-1,25.0,1738.0,330.0,-431.0,51.0,-343.0,369.0
10:35:29.098,2,3,-21,-4,-22,-2,41.0,1130.0,-1359.0,547.0,-66.0,-77.0,1099.0
10:35:29.262,1,-2,0,-3,-18,-2,33.0,1149.0,388.0,-159.0,28.0,281.0,643.0
10:35:29.343,5,4,-45,-5,-22,-2,24.0,1050.0,1156.0,-860.0,226.0,-192.0,1253.0
10:35:29.526,7,5,-54,-5,-11,6,22.0,118.0,524.0,-804.0,-6.0,426.0,1129.0
10:35:29.696,0,-6,-55,-3,-11,6,23.0,948.0,663.0,-235.0,-177.0,-41.0,1368.0
10:35:29.793,-1,-7,-52,0,-14,3,24.0,460.0,670.0,-571.0,-72.0,531.0,270.0
10:35:29.959,-1,-6,-50,16,-8,-2,27.0,1164.0,980.0,-288.0,-984.0,2083.0,2628.0
10:35:30.133,1,0,-20,1,-14,-2,30.0,872.0,-470.0,249.0,16.0,-29.0,1286.0
10:35:30.294,0,0,40,-4,-18,-1,38.0,1454.0,427.0,286.0,-274.0,-197.0,951.0
10:35:30.457,0,-2,15,-2,-17,-3,39.0,1079.0,500.0,-269.0,-5.0,784.0,792.0
10:35:30.558,8,2,-39,-6,-17,-1,25.0,435.0,933.0,-413.0,-15.0,924.0,2008.0
10:35:30.732,3,1,-54,-4,-11,4,26.0,813.0,713.0,-464.0,-135.0,339.0,1288.0
10:35:30.893,-2,-6,-54,-1,-8,3,24.0,745.0,754.0,-339.0,-287.0,899.0,1259.0
10:35:30.986,-2,-7,-48,4,-13,-1,30.0,983.0,-18.0,54.0,-1.0,423.0,187.0
10:35:31.161,0,-1,-46,14,-10,-2,28.0,1414.0,759.0,-436.0,-106.0,1513.0,1084.0
10:35:31.312,2,3,-26,-4,-19,-2,33.0,1208.0,-707.0,292.0,-147.0,35.0,1280.0
10:35:31.507,1,0,-19,0,-14,-2,37.0,1266.0,385.0,-290.0,-124.0,106.0,1277.0
10:35:31.586,0,-3,-12,-3,-19,-1,32.0,881.0,645.0,-212.0,-17.0,291.0,320.0
10:35:31.749,13,2,-43,-4,-15,0,27.0,842.0,1099.0,-440.0,599.0,1360.0,913.0
10:35:31.923,-2,-5,-54,-4,-12,7,27.0,840.0,612.0,-578.0,-260.0,-144.0,233.0
10:35:32.106,-1,-6,-51,-3,-13,7,26.0,657.0,516.0,-520.0,-33.0,-141.0,257.0
10:35:32.262,-2,-6,-46,7,-9,-1,29.0,863.0,749.0,-424.0,-103.0,1060.0,564.0
10:35:32.362,0,-1,-51,9,-8,-2,29.0,1753.0,252.0,-241.0,-146.0,-288.0,837.0
10:35:32.513,2,5,-26,-4,-19,-1,43.0,895.0,-1342.0,560.0,-263.0,592.0,1206.0
10:35:32.692,2,-2,-5,-3,-19,-2,39.0,1147.0,117.0,-14.0,-124.0,-45.0,624.0
10:35:32.855,3,2,-37,-5,-19,-1,22.0,878.0,717.0,-569.0,18.0,-235.0,1328.0
10:35:32.952,18,9,-48,-5,-13,0,24.0,748.0,791.0,-493.0,-1070.0,-300.0,2976.0
10:35:33.126,-1,-7,-55,-6,-11,4,23.0,980.0,491.0,-16.0,-363.0,-931.0,1391.0
10:35:33.295,-1,-4,-53,-3,-15,6,27.0,893.0,522.0,-552.0,58.0,124.0,365.0
10:35:33.461,-2,-3,-47,-3,-14,3,30.0,265.0,1028.0,-748.0,-167.0,701.0,175.0
10:35:33.557,-3,-3,-51,21,-1,-1,23.0,1843.0,968.0,-320.0,-356.0,1000.0,1225.0
10:35:33.726,0,0,-2,-6,-21,-1,30.0,855.0,-1071.0,95.0,-279.0,-187.0,896.0
10:35:33.887,-2,-6,53,-6,-20,-1,47.0,1436.0,-363.0,183.0,-240.0,-122.0,949.0
10:35:34.061,1,-4,26,-6,-19,0,34.0,833.0,1122.0,-378.0,345.0,775.0,362.0
10:35:34.241,15,6,-37,-4,-17,-1,26.0,4305.0,-937.0,4624.0,397.0,811.0,1022.0
10:35:34.321,0,-4,-54,-4,-9,2,20.0,847.0,734.0,-426.0,-465.0,100.0,591.0
10:35:34.506,-2,-8,-54,-3,-15,6,25.0,847.0,589.0,-171.0,-288.0,186.0,750.0
10:35:34.670,-2,-7,-49,4,-10,-1,26.0,580.0,937.0,-510.0,180.0,697.0,251.0
10:35:34.768,1,-5,-52,18,-5,-1,29.0,1295.0,968.0,-320.0,459.0,1586.0,1796.0
10:35:34.921,1,0,4,-3,-13,0,35.0,1062.0,815.0,-258.0,-209.0,297.0,1260.0
10:35:35.110,0,-4,51,-6,-22,0,48.0,1093.0,4186.0,-521.0,-156.0,-364.0,837.0
10:35:35.275,0,-2,9,-5,-23,0,41.0,847.0,644.0,-310.0,-114.0,920.0,832.0
10:35:35.426,12,4,-42,-7,-20,0,25.0,218.0,529.0,-390.0,376.0,998.0,747.0
10:35:35.520,-1,-5,-55,-2,-9,4,22.0,886.0,529.0,-875.0,0.0,-126.0,442.0
10:35:35.701,-3,-7,-53,-1,-9,4,25.0,930.0,355.0,-321.0,-165.0,-254.0,395.0
10:35:35.861,-1,-6,-49,3,-5,0,27.0,583.0,1024.0,-787.0,0.0,617.0,528.0
10:35:35.965,-1,-6,-52,16,-5,-1,31.0,863.0,862.0,-181.0,230.0,1852.0,1537.0
10:35:36.126,2,4,-20,0,-11,-2,46.0,486.0,-704.0,-207.0,-60.0,315.0,1496.0
10:35:36.284,4,3,-29,-5,-19,0,39.0,1531.0,149.0,19.0,-13.0,233.0,972.0
10:35:36.473,0,-5,20,-6,-20,-1,44.0,498.0,1471.0,-440.0,109.0,796.0,580.0
10:35:36.637,7,4,-37,-5,-17,0,39.0,447.0,917.0,-736.0,549.0,1256.0,1129.0
10:35:36.811,-1,-5,-54,-4,-10,5,30.0,775.0,931.0,-127.0,-316.0,149.0,360.0
10:35:36.883,0,-6,-50,0,-9,3,27.0,702.0,880.0,-412.0,-74.0,29.0,463.0
10:35:37.066,-1,-6,-48,7,-11,-2,27.0,1102.0,860.0,-369.0,-77.0,622.0,534.0
10:35:37.167,0,0,-49,11,-5,-1,26.0,2142.0,686.0,-101.0,1095.0,431.0,1623.0
10:35:37.324,0,0,29,-5,-19,0,38.0,751.0,-1047.0,521.0,-220.0,765.0,1003.0
10:35:37.491,-2,-2,44,-6,-20,-1,40.0,1551.0,252.0,368.0,24.0,-156.0,909.0
10:35:37.687,7,3,-38,-5,-21,0,33.0,781.0,774.0,-368.0,252.0,429.0,1085.0
10:35:37.768,7,6,-51,-5,-11,0,18.0,283.0,689.0,-254.0,-199.0,368.0,1695.0
10:35:37.935,-1,-6,-55,-2,-11,4,24.0,686.0,912.0,-484.0,-242.0,-271.0,961.0
10:35:38.085,-3,-8,-50,-1,-14,3,27.0,643.0,889.0,-538.0,-254.0,1644.0,828.0
10:35:38.271,0,-6,-51,15,-3,-2,26.0,859.0,491.0,-541.0,410.0,1349.0,1199.0
10:35:38.441,1,2,-29,4,-9,-2,34.0,1148.0,-585.0,495.0,339.0,549.0,1034.0
10:35:38.529,1,-2,20,-4,-21,-1,30.0,1776.0,-3831.0,481.0,43.0,303.0,721.0
10:35:38.695,1,-1,13,-5,-22,-1,36.0,1028.0,671.0,-19.0,-82.0,481.0,463.0
10:35:38.859,14,2,-43,-5,-20,-1,24.0,605.0,291.0,-599.0,240.0,719.0,781.0
10:35:39.030,1,-3,-54,-1,-8,0,24.0,991.0,673.0,-452.0,-359.0,-358.0,1421.0
10:35:39.139,-2,-7,-52,-1,-11,2,21.0,712.0,587.0,-571.0,-162.0,220.0,471.0
10:35:39.289,-1,-7,-50,0,-12,0,26.0,1013.0,355.0,10.0,-5.0,172.0,290.0
10:35:39.473,1,-2,-49,10,-7,-1,23.0,1737.0,659.0,-607.0,18.0,422.0,1005.0
10:35:39.636,0,1,17,-5,-22,-1,28.0,1006.0,-792.0,177.0,-383.0,753.0,1472.0
10:35:39.732,0,-2,27,-6,-20,0,34.0,1613.0,75.0,-48.0,-36.0,2.0,769.0
10:35:39.887,4,2,-27,-5,-20,-2,35.0,1050.0,626.0,-244.0,96.0,160.0,949.0
10:35:40.075,15,4,-49,-5,-18,0,26.0,60.0,635.0,-454.0,467.0,1098.0,1078.0
10:35:40.168,-1,-7,-55,-3,-8,3,24.0,715.0,168.0,-296.0,229.0,-733.0,1132.0
10:35:40.321,-2,-7,-54,-1,-11,3,25.0,639.0,929.0,-431.0,-180.0,-82.0,599.0
10:35:40.484,-2,-7,-52,7,-6,-1,26.0,1205.0,424.0,-185.0,-73.0,741.0,345.0
10:35:40.669,2,-1,-47,8,0,-2,28.0,1576.0,169.0,-748.0,-230.0,-525.0,1729.0
10:35:40.855,0,0,45,-5,-21,0,39.0,1046.0,-987.0,395.0,-78.0,219.0,1249.0
10:35:40.927,0,-2,35,-3,-18,-2,33.0,1107.0,646.0,181.0,-61.0,125.0,778.0
10:35:41.093,7,1,-35,-5,-21,-2,29.0,801.0,826.0,-533.0,329.0,-28.0,1020.0
10:35:41.278,8,4,-52,-6,-16,-1,26.0,3529.0,-200.0,-720.0,-330.0,-401.0,2272.0
10:35:41.444,0,-7,-55,-1,-4,2,24.0,770.0,388.0,-799.0,34.0,-131.0,1012.0
10:35:41.529,-1,-7,-54,0,-9,1,25.0,713.0,633.0,-394.0,-117.0,22.0,252.0
10:35:41.695,-1,-7,-51,11,-7,-1,25.0,971.0,181.0,-151.0,-298.0,1021.0,836.0
10:35:41.859,2,-1,-51,5,0,-1,27.0,1753.0,-173.0,-154.0,-354.0,-334.0,1612.0
10:35:42.031,4,3,-10,-5,-19,0,45.0,1359.0,-570.0,-1.0,71.0,64.0,1026.0
10:35:42.136,1,-3,0,-4,-21,-1,38.0,856.0,632.0,-362.0,197.0,-35.0,846.0
10:35:42.308,11,0,-45,-5,-20,-1,23.0,711.0,1200.0,-625.0,331.0,787.0,978.0
10:35:42.476,3,1,-54,-3,-6,2,23.0,631.0,842.0,-270.0,-670.0,615.0,1149.0
10:35:42.638,-2,-8,-55,-2,-10,4,23.0,928.0,207.0,-492.0,-371.0,1110.0,1656.0
10:35:42.820,-2,-9,-51,-2,-14,2,23.0,267.0,744.0,-594.0,2.0,490.0,346.0
10:35:42.895,-2,-5,-49,15,0,-1,23.0,1429.0,873.0,-209.0,448.0,1823.0,1090.0
10:35:43.056,0,1,-6,0,-12,-1,31.0,1197.0,-411.0,582.0,-93.0,-381.0,2525.0
10:35:43.246,1,2,-18,-5,-20,-1,28.0,999.0,713.0,94.0,-2.0,278.0,1010.0
10:35:43.339,2,-1,-4,-4,-16,-2,35.0,1206.0,-7.0,129.0,-41.0,514.0,523.0
10:35:43.506,13,6,-44,-6,-19,-1,23.0,587.0,541.0,-321.0,153.0,-196.0,861.0
10:35:43.660,0,-2,-54,-2,-7,2,22.0,777.0,393.0,-931.0,-310.0,-189.0,1186.0
10:35:43.828,-1,-9,-54,0,-11,3,25.0,804.0,747.0,-332.0,-118.0,25.0,851.0
10:35:43.928,0,-7,-49,3,-13,0,27.0,816.0,-8.0,96.0,-128.0,235.0,630.0
10:35:44.102,0,-2,-48,13,-8,-1,23.0,1573.0,725.0,-364.0,504.0,967.0,1144.0
10:35:44.272,1,1,12,-4,-19,-2,35.0,1117.0,1287.0,-722.0,-257.0,-254.0,1128.0
10:35:44.439,0,-1,8,-5,-23,-1,38.0,1051.0,768.0,-249.0,-18.0,82.0,547.0
10:35:44.542,9,1,-43,-6,-21,-2,25.0,831.0,761.0,-729.0,181.0,-36.0,1093.0
10:35:44.692,6,6,-53,-3,-10,0,23.0,1031.0,824.0,-271.0,69.0,1191.0,1786.0
10:35:44.869,-3,-7,-55,-2,-9,3,24.0,995.0,440.0,-416.0,-127.0,-939.0,1262.0
10:35:45.036,-4,-8,-51,-2,-15,6,23.0,625.0,666.0,-646.0,65.0,221.0,416.0
10:35:45.136,-2,-4,-48,7,-10,0,26.0,1372.0,497.0,-153.0,-700.0,498.0,1089.0
10:35:45.303,0,0,-6,5,-8,-1,32.0,1384.0,36.0,-250.0,-194.0,-868.0,1700.0
10:35:45.469,0,-3,26,-5,-20,-1,50.0,961.0,-488.0,287.0,39.0,186.0,1072.0
10:35:45.629,0,-3,27,-4,-18,-1,31.0,1372.0,362.0,87.0,93.0,-43.0,480.0
10:35:45.740,6,2,-31,-6,-19,0,25.0,797.0,722.0,-613.0,297.0,96.0,1183.0
10:35:45.908,6,2,-52,-6,-13,2,20.0,-2.0,906.0,-391.0,-133.0,220.0,1372.0
10:35:46.075,-1,-8,-55,-3,-12,6,23.0,800.0,580.0,-361.0,-289.0,69.0,1196.0
10:35:46.237,-2,-7,-51,0,-10,2,24.0,798.0,526.0,-525.0,-241.0,617.0,787.0
10:35:46.400,-1,-8,-50,15,-12,-1,26.0,1116.0,367.0,-175.0,50.0,631.0,277.0
10:35:46.513,1,2,-40,7,-4,-2,24.0,1683.0,-336.0,-131.0,-181.0,-742.0,1314.0
10:35:46.660,1,1,33,-4,-21,-1,40.0,1451.0,-584.0,314.0,-261.0,-158.0,994.0
10:35:46.839,3,0,0,-5,-20,0,39.0,1222.0,211.0,-120.0,9.0,12.0,701.0
10:35:46.932,8,3,-40,-5,-16,0,22.0,304.0,553.0,-216.0,86.0,-156.0,811.0
10:35:47.101,3,5,-54,-6,-14,5,23.0,710.0,661.0,-777.0,20.0,-86.0,1344.0
10:35:47.261,-1,-7,-55,-5,-14,9,19.0,848.0,781.0,-107.0,-185.0,-81.0,1094.0
10:35:47.442,-2,-8,-50,-1,-10,2,26.0,588.0,875.0,-410.0,-84.0,879.0,534.0
10:35:47.543,0,-4,-49,20,-4,-2,23.0,1337.0,868.0,-362.0,442.0,1630.0,1677.0
10:35:47.703,2,1,-8,-1,-13,-2,37.0,515.0,-821.0,142.0,-77.0,111.0,1464.0
10:35:47.865,0,0,38,-4,-20,-1,29.0,2613.0,-3351.0,846.0,-136.0,93.0,929.0
10:35:48.039,0,-1,45,-5,-19,-1,33.0,1592.0,795.0,-119.0,-10.0,429.0,569.0
10:35:48.200,4,3,-30,-5,-17,-1,24.0,296.0,781.0,-280.0,85.0,-451.0,1466.0
10:35:48.294,3,5,-51,-5,-14,3,27.0,1083.0,931.0,-191.0,89.0,871.0,1363.0
10:35:48.473,-2,-7,-54,-2,-8,3,26.0,881.0,464.0,-505.0,149.0,94.0,1271.0
10:35:48.632,-2,-6,-51,0,-14,1,25.0,594.0,453.0,-217.0,33.0,227.0,402.0
10:35:48.810,1,-3,-47,17,-9,-2,23.0,1714.0,1060.0,-179.0,155.0,1096.0,1614.0
10:35:48.891,0,-3,73,-5,-18,0,39.0,1204.0,-1113.0,516.0,-249.0,33.0,1041.0
10:35:49.072,-2,-3,46,-6,-22,0,35.0,1207.0,50.0,124.0,-387.0,1550.0,1029.0
10:35:49.229,5,6,-35,-5,-20,-1,32.0,732.0,604.0,-333.0,254.0,627.0,716.0
10:35:49.333,6,3,-48,-5,-19,0,22.0,2215.0,217.0,-1111.0,113.0,770.0,2644.0
10:35:49.506,-1,-6,-55,-2,-9,5,25.0,638.0,881.0,-324.0,249.0,107.0,1137.0
10:35:49.677,0,-6,-51,6,-12,0,22.0,1088.0,34.0,94.0,-226.0,-122.0,-199.0
10:35:49.847,0,-8,-52,10,-9,-1,23.0,1305.0,644.0,-302.0,-306.0,-47.0,1342.0
10:35:49.934,0,0,-14,-2,-15,-1,36.0,1641.0,1025.0,-642.0,-262.0,-232.0,1390.0
10:35:50.092,0,1,-7,-5,-19,-1,42.0,1456.0,262.0,-347.0,57.0,269.0,477.0
10:35:50.255,4,4,-43,-6,-22,-2,29.0,1142.0,1190.0,-222.0,154.0,-36.0,1083.0
10:35:50.439,7,6,-51,-5,-16,-1,22.0,175.0,531.0,-858.0,-134.0,-216.0,2348.0
10:35:50.605,-1,-7,-54,-2,-10,2,22.0,716.0,768.0,-181.0,26.0,107.0,1301.0
10:35:50.695,-2,-7,-52,-4,-12,8,21.0,758.0,544.0,-559.0,-5.0,204.0,738.0
10:35:50.868,-1,-8,-51,1,-9,0,25.0,1058.0,317.0,-396.0,-92.0,311.0,486.0
10:35:51.030,0,-3,-49,11,-2,-3,24.0,1696.0,383.0,-708.0,146.0,510.0,924.0
10:35:51.212,3,6,-33,-6,-19,0,32.0,1105.0,-1281.0,713.0,-260.0,616.0,824.0
10:35:51.312,2,0,-15,-2,-17,0,44.0,1278.0,422.0,-386.0,111.0,-425.0,912.0
10:35:51.457,4,0,-21,-6,-21,0,27.0,429.0,1120.0,345.0,163.0,-28.0,784.0
10:35:51.638,12,3,-50,-6,-18,0,20.0,-540.0,858.0,-895.0,-666.0,143.0,1119.0
10:35:51.816,-1,-7,-55,-3,-6,6,22.0,916.0,795.0,-63.0,-296.0,-512.0,929.0
10:35:51.895,-2,-6,-50,2,-5,0,22.0,501.0,688.0,-398.0,-103.0,471.0,480.0
10:35:52.066,-2,-6,-50,8,-6,-1,26.0,941.0,822.0,-214.0,-30.0,805.0,596.0
10:35:52.230,0,0,-41,6,-1,-1,22.0,1537.0,-329.0,-771.0,126.0,-339.0,869.0
10:35:52.411,0,0,11,-4,-20,-1,40.0,1236.0,-1053.0,469.0,-51.0,680.0,1321.0
10:35:52.495,0,-2,8,-5,-20,-1,25.0,1134.0,447.0,-27.0,47.0,-189.0,376.0
10:35:52.660,9,2,-45,-5,-22,-2,25.0,1042.0,994.0,-612.0,229.0,-222.0,325.0
10:35:52.846,7,6,-53,-5,-15,4,25.0,689.0,329.0,-455.0,258.0,-9.0,-354.0
10:35:52.940,-2,-7,-56,-1,-10,3,22.0,993.0,248.0,-67.0,-189.0,-193.0,832.0
10:35:53.109,-1,-7,-53,1,-9,4,25.0,849.0,955.0,-449.0,-96.0,-31.0,616.0
10:35:53.269,-2,-6,-51,3,-9,0,27.0,954.0,563.0,-334.0,43.0,85.0,600.0
10:35:53.430,1,0,-30,13,0,-1,27.0,1882.0,55.0,-614.0,24.0,-206.0,171.0
10:35:53.532,2,3,-30,-5,-19,0,41.0,751.0,-1149.0,483.0,-65.0,-29.0,1017.0
10:35:53.704,1,3,-38,-3,-17,0,40.0,1218.0,288.0,-259.0,-35.0,-11.0,1191.0
10:35:53.872,1,-1,-31,-3,-15,0,33.0,408.0,349.0,-183.0,55.0,575.0,501.0
10:35:54.036,21,5,-45,-4,-17,3,22.0,467.0,721.0,-481.0,293.0,1027.0,1050.0
10:35:54.206,-1,-6,-54,-2,-8,4,22.0,900.0,651.0,-284.0,-357.0,88.0,277.0
10:35:54.371,-1,-7,-54,6,-5,-2,27.0,726.0,446.0,-564.0,-142.0,-129.0,733.0
10:35:54.479,-3,-8,-51,6,-8,0,25.0,731.0,-113.0,88.0,3.0,1463.0,582.0
10:35:54.639,2,3,-27,8,-5,-1,27.0,1204.0,898.0,-399.0,-1042.0,-701.0,2406.0
10:35:54.816,0,-2,28,-6,-21,1,27.0,748.0,-695.0,215.0,-552.0,-449.0,1918.0
10:35:54.886,0,-2,-2,-5,-20,0,38.0,1339.0,200.0,1.0,200.0,652.0,1123.0
10:35:55.069,8,4,-44,-5,-20,0,27.0,1067.0,1139.0,473.0,359.0,45.0,1089.0
10:35:55.229,5,5,-51,-5,-13,2,22.0,292.0,890.0,173.0,88.0,472.0,921.0
10:35:55.329,-2,-7,-55,-2,-9,5,21.0,704.0,614.0,-678.0,-327.0,-603.0,1408.0
10:35:55.492,-1,-8,-52,-2,-16,4,23.0,685.0,891.0,-494.0,-63.0,-35.0,385.0
10:35:55.661,-2,-8,-50,15,-5,0,28.0,1174.0,520.0,-342.0,-4.0,1075.0,1024.0
10:35:55.835,1,2,-30,5,-7,-1,28.0,1399.0,-629.0,80.0,-242.0,190.0,1193.0
10:35:55.935,1,0,-9,-5,-20,0,22.0,729.0,-922.0,645.0,66.0,382.0,1156.0
10:35:56.098,2,-1,7,-4,-18,0,27.0,1295.0,444.0,104.0,-25.0,452.0,948.0
10:35:56.259,2,0,-34,-6,-19,0,25.0,708.0,821.0,-499.0,297.0,278.0,1099.0
10:35:56.441,11,3,-51,-5,-16,4,23.0,-340.0,361.0,-706.0,-20.0,-171.0,2506.0
10:35:56.526,-1,-8,-55,-4,-13,6,23.0,763.0,410.0,-513.0,12.0,-606.0,1491.0
10:35:56.693,-1,-8,-52,0,-11,1,23.0,789.0,764.0,-450.0,-213.0,-368.0,603.0
10:35:56.861,-2,-8,-49,14,-8,-1,26.0,1107.0,1067.0,-56.0,-572.0,318.0,1777.0
10:35:57.029,1,3,-33,2,-6,-1,24.0,998.0,-338.0,112.0,263.0,-737.0,1073.0
10:35:57.133,0,-1,47,-5,-20,0,23.0,1080.0,-1628.0,2022.0,-473.0,-519.0,1523.0
10:35:57.306,0,-2,24,-4,-18,0,31.0,1044.0,86.0,-217.0,109.0,475.0,579.0
10:35:57.459,8,1,-41,-6,-18,0,25.0,923.0,1288.0,-756.0,190.0,766.0,1016.0
10:35:57.637,0,-1,-55,-4,-7,4,25.0,722.0,814.0,-561.0,-267.0,-419.0,960.0
10:35:57.816,-2,-8,-54,0,-6,3,22.0,794.0,587.0,-443.0,-301.0,126.0,833.0
10:35:57.898,-3,-7,-51,0,-10,1,23.0,607.0,-57.0,-119.0,-27.0,291.0,677.0
10:35:58.080,-1,-4,-37,17,-3,-1,25.0,1954.0,208.0,-611.0,591.0,1838.0,1791.0
10:35:58.239,1,-1,31,-4,-20,0,26.0,1366.0,-1081.0,-149.0,-105.0,130.0,1272.0
